Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,black_population,white_population,asian_population,native_population,zcta
60499,23189,177365,87125,3379,757,18753,32442,198,95051
24444,8988,194316,86403,1932,860,5712,14231,32,95054
46527,18430,101962,57380,8370,768,33575,3281,388,95060
36369,15019,101291,59408,4910,550,27431,1272,342,95062
9832,503,114271,9509,296,439,4019,2600,65,95064
8125,2871,136469,66837,648,68,6092,233,7,95065
15233,6002,141373,79281,691,103,12005,1108,0,95066
31688,11099,237455,118419,995,31,12464,17350,81,95070
11408,4310,112068,60302,1188,10,9648,310,49,95073
83716,24567,86062,33137,10625,475,36195,2289,1815,95076
20314,6854,129265,59105,2155,829,6373,3100,484,95110
59761,15687,90808,33291,5390,1513,13959,21201,1073,95111
58775,21187,85080,45501,9683,2810,17713,15400,589,95112
2161,1263,133021,102305,407,123,934,671,0,95113
50436,13529,81216,31043,5719,1094,10018,14280,816,95116
28663,10327,112003,60680,2702,1955,12090,7476,57,95117
32827,11361,142563,65026,1810,619,17369,7497,134,95118
10461,3412,151500,63064,560,255,4449,3286,45,95119
38003,12458,245273,99080,910,430,19224,14498,140,95120
36657,9828,128435,44032,3001,1135,5132,22693,499,95121
52555,12013,94924,29363,5511,1119,7627,18495,591,95122
70952,24018,138557,57529,4134,2190,32178,19272,534,95123
51803,17388,178058,79008,2253,842,28686,13770,207,95124
53333,20934,140092,89764,3114,1371,31421,8132,297,95125
36996,15432,121520,70589,3653,2145,15824,7328,477,95126
62269,15806,118770,40473,5062,848,14982,16610,667,95127
33653,13787,117284,68757,2852,1214,16815,6875,299,95128
39797,14068,178818,82518,1577,1057,8882,26043,120,95129
13376,4581,169199,72042,478,372,5496,5179,3,95130
31335,9754,164227,62617,2218,422,3623,22142,211,95131
40981,12044,164447,60812,3451,638,7018,26629,329,95132
28749,9046,126080,57051,3334,694,3641,17633,305,95133
30916,13722,182920,91737,1870,466,6869,19324,72,95134
21402,7545,199042,87415,579,425,6332,12142,52,95135
47294,16017,137006,60327,3382,2690,18922,16089,205,95136
19420,5587,189359,74902,1074,877,4479,9895,302,95138
7232,2126,187656,54576,342,189,3041,1881,7,95139
91,57,152750,108733,6,0,82,9,0,95140
45688,11913,158565,50787,2982,1244,8641,28020,264,95148
6000,3070,19942,20356,2279,1877,1959,452,7,95202
16237,5423,52542,24005,4084,1627,7363,1833,665,95203
30406,11080,70063,32892,4123,2058,15514,2741,289,95204
40128,10548,55536,20185,8599,2376,14613,3643,563,95205
68031,17415,69559,23226,13085,8241,19063,10993,987,95206
52877,18894,66459,32167,8530,7247,18339,7435,404,95207
46756,13256,94324,33638,4290,5019,14206,11266,562,95209
42654,11983,58815,22283,8470,5252,9715,12732,246,95210
27848,7905,108958,36450,1555,2269,7204,11201,398,95212
25647,6679,58361,22174,4216,1252,12389,703,526,95215
30165,11018,93638,49005,1559,2913,12800,7140,127,95219
8244,2683,108101,46669,504,16,5484,161,14,95220
4865,674,70242,19364,681,371,2438,182,48,95231
50245,16242,70212,30807,8327,520,23695,6266,375,95240
27433,10149,96161,46270,2068,439,18200,2268,77,95242
3885,1511,115298,52986,258,31,2858,71,114,95258
41660,12828,66749,33452,6487,2045,19987,2584,504,95301
47978,13030,71786,24174,7477,737,23501,4049,430,95307
7154,2472,91600,43963,670,15,4866,203,14,95316
1651,557,48933,22372,296,8,1065,15,19,95319
12385,4544,76570,44212,1402,47,9373,145,23,95320
9392,3236,59397,25195,703,72,4725,272,107,95322
10672,4055,97952,39857,1016,133,7916,292,230,95326
3856,1103,51519,18061,1265,0,1848,136,215,95328
30051,7481,107665,34536,2474,2492,9406,8164,606,95330
17302,4086,71273,20731,2928,20,4206,3389,132,95334
49145,15812,81154,34849,4771,1114,28808,3504,346,95336
44192,13012,99665,37116,4224,1875,18327,10058,407,95337
36833,12323,64809,34517,6694,1141,18494,2970,426,95340
34541,9074,54448,18888,10098,1190,10139,3042,341,95341
35853,10998,62551,25372,7723,2276,13770,5829,89,95348
55368,19205,66185,32677,8532,2313,35499,4432,1022,95350
48134,13429,52525,19864,10802,1657,19966,2736,723,95351
25100,8721,63064,30195,3935,1470,13275,1431,331,95354
60338,21175,80266,37631,6609,3173,37619,5276,789,95355
33033,11288,91034,43030,3035,805,20504,2909,447,95356
14403,4300,92372,35373,1741,800,8155,593,375,95357
31268,8339,70740,25481,4308,420,16583,1169,343,95358
35107,12478,88524,40969,4012,284,25537,767,403,95361
18500,6573,104041,48281,1722,124,13969,876,188,95366
25162,7478,89752,33780,3296,311,13581,1639,425,95367
14849,4350,90476,34601,1230,253,8179,1099,74,95368
44204,14844,63548,28195,7546,586,24709,1376,376,95380
38727,13327,89600,39060,3559,1135,24016,3004,250,95382
13518,3748,55517,22296,2130,205,3447,398,102,95388
1963,331,48466,37573,404,104,1289,94,0,95389
36905,13682,88439,44503,5384,330,20709,2146,393,95401
44677,16000,93826,42237,4024,1099,26016,2101,637,95403
37437,15697,96483,58119,3120,650,25821,2554,311,95404
23748,9359,111358,55302,1801,182,18771,872,84,95405
42138,13058,81484,31158,5678,944,16808,2744,486,95407
26158,11856,100225,62656,1683,252,19436,1801,344,95409
6008,2432,87339,48927,393,176,4556,179,53,95436
782,266,158125,47158,185,0,513,0,0,95439
1819,702,125400,64056,178,31,1233,32,55,95441
2592,1253,168512,152331,495,8,2217,22,5,95442
16745,6949,100437,61976,1580,13,12746,282,71,95448
1240,527,144904,106922,64,0,951,168,0,95452
6068,2111,74514,35190,1671,19,4435,0,339,95470
28443,11591,108685,57275,2592,313,22643,687,78,95472
36386,15267,100734,61989,3075,453,26813,706,55,95476
34183,11653,65657,33948,5480,242,23866,1054,973,95482
28096,9826,129250,54325,1269,244,19062,719,1041,95492
23706,9658,52222,35450,4741,602,16992,1389,374,95501
24072,9873,68307,35991,4066,218,18586,722,793,95503
18781,7446,68785,37969,2556,73,14606,839,730,95519
21712,8736,47764,28907,6334,648,15839,740,317,95521
629,148,71310,20091,286,76,553,0,0,95537
564,219,55536,28186,73,0,452,0,3,95564
18610,7325,96578,50941,1583,63,15924,400,82,95602
28366,12031,78933,48796,3491,218,23834,537,198,95603
14291,4742,68226,31785,2079,991,6884,1148,11,95605
63715,26050,79371,47277,7747,3809,46059,5101,312,95608
46219,17223,75370,36000,4739,1710,35474,1558,332,95610
1462,457,130104,45227,0,0,1299,84,0,95612
52090,18369,69204,38990,14973,1146,29145,14033,235,95616
26946,9952,105625,53903,5595,742,16132,6581,268,95618
6414,2547,72236,35911,964,24,5667,194,47,95619
22004,7523,94042,41056,1454,416,14635,698,55,95620
42089,16201,74573,35210,4322,927,30826,2477,275,95621
4488,1642,94044,43703,943,28,3836,139,26,95623
67915,20424,114558,41727,5353,6265,30073,17791,358,95624
5845,1911,89395,37647,588,264,4338,386,96,95626
44256,16954,110012,53372,3629,885,34909,2208,223,95628
76599,28274,134844,59724,4034,1882,49478,14898,179,95630
55350,20954,100112,49800,4208,806,42749,3380,323,95648
14098,5355,130869,74180,834,10,12234,296,61,95650
1193,345,24766,13154,545,304,474,22,13,95652
4954,1618,123893,42032,525,482,2722,501,13,95655
5974,2274,117118,57509,187,140,5036,172,99,95658
35458,10797,63429,24581,6923,3779,19851,2746,273,95660
32827,13002,105789,53648,2476,495,24780,3132,126,95661
32436,12531,92507,43653,2895,522,25623,930,503,95662
2659,1128,126250,65265,203,0,2275,42,3,95663
1133,516,84333,46305,25,97,891,44,0,95664
36084,14504,84296,44091,3422,308,31674,330,339,95667
59449,22046,86905,40416,6667,5364,33847,8028,917,95670
5744,2067,138813,61644,197,2,5270,83,88,95672
16665,5129,88866,32806,2188,428,11887,1166,33,95673
28591,10501,102549,49451,1962,493,20853,2132,185,95677
45210,17588,96178,45145,3379,945,32248,3471,309,95678
29750,11510,108556,56780,1899,163,25278,772,168,95682
6330,2657,128264,61710,243,330,4733,380,82,95683
68996,22564,104135,42192,4267,7517,39198,6590,655,95687
40147,14035,116699,50401,2818,1500,28204,3539,148,95688
39961,14276,97380,43675,5652,1640,22965,5515,368,95691
4887,1737,79174,37589,252,5,4174,77,10,95692
39892,14626,79009,40038,4354,480,25501,1320,564,95695
1955,733,93602,53235,230,42,1533,13,0,95703
10280,3877,98558,43122,861,36,9060,187,87,95713
4829,1885,115795,57737,148,0,4260,148,32,95722
14883,4341,149613,50631,535,1369,6934,4318,34,95742
22743,7915,173034,80724,1176,765,17911,2252,56,95746
75681,27164,129469,55607,4254,1840,50760,13355,56,95747
53232,15139,128216,43467,5232,6526,14962,20734,294,95757
66153,22176,102306,40499,6787,8204,23720,19296,237,95758
45842,16066,162464,74061,1995,509,33869,6106,45,95762
43059,14103,121847,52023,1079,615,29860,5742,125,95765
26352,8165,99930,39113,1742,625,14534,2983,151,95776
8456,4534,75826,57486,1763,788,4931,887,134,95811
12248,6868,44537,42756,2897,1430,7068,1499,110,95814
26523,9592,54747,29470,6253,3179,9275,2373,700,95815
18334,10747,83933,67062,1787,500,13941,803,51,95816
14513,6637,60362,38260,3108,2039,7418,1482,278,95817
23062,10681,113733,69216,2815,795,14755,1903,268,95818
19806,8100,124916,64875,1188,598,14556,1142,62,95819
36024,13656,64501,32485,7116,3638,16577,3473,253,95820
37436,15841,56019,37064,6460,2847,21109,4931,139,95821
46413,16601,76774,34428,5728,6321,16464,8558,261,95822
82983,24396,59547,22984,16262,15266,16995,19575,629,95823
30556,9024,50387,21467,7707,2636,7238,9221,561,95824
37310,16047,56604,32363,10295,4691,16386,4766,262,95825
40205,15920,77685,37950,6523,4713,21858,4444,287,95826
21084,7444,80810,34006,2470,2900,11452,2236,234,95827
60850,17941,74493,27998,9106,6282,14355,22590,513,95828
31297,9280,111523,37827,3983,2495,10291,12427,85,95829
746,210,130139,47575,100,223,381,130,0,95830
44450,19337,93449,53818,3690,7339,15928,11816,220,95831
13116,3152,75071,20282,2555,1610,2528,4644,118,95832
40908,15628,82694,40001,4046,5878,15458,4556,132,95833
34892,12195,93684,39475,4647,5751,11274,10080,258,95834
40957,14491,114201,47562,1836,5508,14853,12790,179,95835
306,119,121563,81388,40,10,296,0,0,95837
41311,11766,58253,22928,8177,6695,12943,7587,435,95838
21542,8406,62697,33352,3451,1948,13905,1634,109,95841
34775,11855,64269,26329,6531,4501,19016,3479,430,95842
47195,14974,92336,35082,4815,4932,30009,5493,401,95843
25728,9930,123535,69253,2468,692,18846,2177,132,95864
36119,12777,59378,27888,7276,1100,22662,3317,705,95901
4091,1287,79458,28489,334,0,3395,34,0,95917
42362,17000,60932,33401,10281,1125,31847,2315,253,95926
38412,15583,66023,40499,8801,663,30212,1390,234,95928
4451,1460,98103,42951,235,273,3246,192,28,95938
27388,11846,59943,37771,3344,101,23960,296,137,95945
21232,8273,90293,46161,1615,106,18990,185,157,95949
11201,3406,68951,26587,1798,163,5703,1512,380,95953
18244,7605,75625,48104,2144,131,16265,469,36,95959
32663,9766,74819,29707,3917,1429,19395,2860,399,95961
20835,7377,45406,25178,4889,833,13362,3047,466,95965
30108,11978,62519,33211,4600,510,22130,1663,674,95966
1366,538,41875,33324,175,0,1026,23,63,95968
38323,15106,87667,45763,4371,371,29520,2009,379,95973
3084,1112,91481,36316,147,1,2716,68,31,95982
43978,14583,65072,29902,6730,1125,23416,5481,728,95991
37222,12594,85863,40467,3960,602,19343,9340,371,95993
34721,13156,70701,38279,4341,425,29245,852,518,96001
34634,12734,71608,35122,3683,412,26256,1946,746,96002
43945,18084,67440,36246,7013,573,36014,1843,513,96003
24849,9971,57517,30004,3390,51,20343,387,526,96007
1123,420,89706,41250,86,22,1034,0,6,96008
10466,3958,53776,26562,1933,7,8766,142,279,96019
14751,5708,81150,39600,1700,97,12588,396,158,96022
1002,398,98750,53509,51,0,900,0,3,96062
1390,529,63807,30256,336,0,981,13,8,96069
5648,1919,114301,51052,97,32,4843,34,67,96073
824,299,97083,57097,79,0,777,0,15,96087
19146,7291,113433,69217,1602,25,16437,284,0,96161
41560,14621,108261,49089,2099,844,4696,22376,47,96701
82504,22598,118316,37508,5288,2570,11369,36250,214,96706
49623,15205,116075,45544,3977,2171,10445,13930,51,96707
50453,17584,75265,37217,7120,353,9238,15458,24,96720
4610,1626,86286,41322,347,0,2071,976,0,96725
25902,8082,98520,37105,1481,302,3145,14826,26,96732
51966,16738,121536,52737,2551,749,24602,9607,219,96734
40886,14338,90094,44380,4342,405,17835,7682,10,96740
55888,17608,124247,49313,3497,227,10628,19965,294,96744
28909,10921,89776,49915,2839,244,14626,5480,85,96753
23214,7284,92889,48515,2182,89,8565,6462,84,96761
2489,924,107083,47908,190,0,1097,370,15,96779
38674,12118,105142,42966,1821,695,4149,19963,41,96782
42778,13576,77287,32094,4777,4567,13769,10931,223,96786
54362,18945,119475,49165,1889,1506,6957,26656,61,96789
33414,9899,107101,37358,2792,467,5831,11119,111,96793
10307,2391,117734,39741,751,8,1015,990,3,96795
72605,20040,104590,36361,6111,762,4490,45500,78,96797
25957,12014,86355,55961,2370,723,4111,12113,49,96813
22723,11779,74221,52208,2782,215,3288,14300,12,96814
27010,14870,72317,55703,3221,400,10447,11078,28,96815
50793,17933,110030,53066,4087,531,10040,26086,40,96816
55316,19297,73264,40746,7866,478,4655,33516,92,96817
57938,18865,94367,37993,3686,3836,17515,21157,341,96818
52328,12189,97659,33431,6350,619,3904,30252,32,96819
18802,6631,158665,76789,995,182,3714,10197,6,96821
45038,18595,91312,53920,4288,449,10148,21705,115,96822
30444,11003,148536,62451,1043,141,8201,13422,56,96825
30068,14623,63968,39526,4775,608,4204,16237,64,96826
6305,2187,62477,33090,405,86,5309,78,41,97002
28639,10462,92733,40401,2758,1082,17076,3741,248,97003
4352,1697,112772,53479,292,0,3806,91,49,97004
27543,11455,69253,38516,4192,566,18263,1960,218,97005
45090,18266,99662,50295,4079,2081,27322,9003,325,97006
48524,18598,110123,54690,2788,929,32407,6934,224,97007
29832,12358,83309,45233,3587,479,22693,1903,55,97008
8538,3015,110997,46494,313,11,6875,123,65,97009
24815,9018,92350,41042,1992,103,19677,609,106,97013
23996,9176,82232,39850,2583,424,17414,2421,56,97015
2864,983,110054,42786,92,1,2382,8,15,97019
11488,4515,77514,39462,1542,1251,7495,40,147,97024
12442,5028,90787,44712,1919,228,10298,240,117,97027
38947,15581,61285,32246,6810,1485,27320,1391,632,97030
20930,8486,140687,92165,763,47,17254,1216,19,97034
26179,10914,116786,68598,1043,454,19794,3461,150,97035
57575,20820,94337,42297,3937,401,51653,859,303,97045
7283,2785,71509,35481,1165,50,6438,24,306,97048
22145,7249,84256,32887,2260,337,16974,752,345,97060
28845,11256,109500,51114,2627,414,20817,949,367,97062
30336,11165,143538,70715,1663,229,25772,1577,53,97068
26001,11020,84512,49191,2195,393,20264,1104,215,97070
24790,8965,80920,35835,2820,1251,15102,1988,97,97078
47168,16631,91833,40640,3163,871,38160,1864,618,97080
32537,11899,100185,50725,2673,479,22161,4762,138,97086
14503,4805,111174,45193,652,96,12603,878,27,97089
14984,5061,85644,36904,1445,138,9810,329,367,97113
29182,10173,80985,35433,3520,257,21812,618,212,97116
48218,16728,100745,42079,3897,987,30213,4393,700,97123
54493,21300,106228,53380,3188,1583,35568,5959,437,97124
28438,9126,122648,49564,1079,211,23554,1324,90,97140
17508,9539,64385,61095,3630,544,12688,2148,214,97201
43687,18708,94983,55365,4238,1012,35855,2400,140,97202
33327,12714,74493,37786,6608,4411,20719,2044,408,97203
8861,5847,56739,66082,1563,473,7016,330,115,97205
51062,21188,86995,44896,5493,1066,39124,4941,644,97206
20445,14124,84893,85297,3654,949,15489,1726,192,97209
12007,7138,86681,83861,1013,469,9626,803,37,97210
34376,14228,103377,53670,3302,4321,23600,1513,456,97211
27902,11473,125901,73420,1750,1771,22157,1224,97,97212
31810,14205,90266,55959,2618,598,26152,1542,106,97213
28656,14697,89389,62116,3047,454,23863,1232,69,97214
17780,7590,104952,58238,1244,338,14340,1230,103,97215
17449,7067,67154,36020,2714,1155,10390,3116,309,97216
34884,15527,102051,54926,3259,2312,25820,1297,458,97217
15094,6223,79202,39037,2047,1827,9236,1038,324,97218
44074,18344,114341,67804,2543,1440,34936,2396,174,97219
28041,11546,65614,35923,3420,2259,18304,3935,526,97220
13154,5418,135250,85239,1063,303,10690,760,21,97221
37058,15851,75434,41476,3055,344,30001,983,138,97222
50027,20630,104463,50711,4102,659,37711,3727,536,97223
36591,15731,86401,51634,2884,899,29001,2571,169,97224
26139,11714,106881,68019,1336,545,20753,1815,249,97225
6199,3318,88526,71353,777,751,4201,321,62,97227
74755,27117,150580,68625,3465,1607,45849,19579,219,97229
41799,16262,68224,35469,5775,3819,24578,5111,226,97230
3835,1695,116189,77873,186,4,3291,198,0,97231
14941,8399,75013,59944,1427,633,11408,785,157,97232
37625,13771,52441,25499,7408,3259,24209,3121,825,97233
39033,13499,67874,31171,5892,2974,23904,5387,268,97236
18337,9361,103323,70760,1787,438,14786,1023,19,97239
35719,13133,67350,33134,5982,1861,21732,6110,678,97266
31130,12543,80245,41108,3211,430,25831,814,175,97267
55386,20070,53113,25559,10618,1027,35780,1559,713,97301
41382,16750,80439,44716,4179,671,33701,626,383,97302
41143,14844,75863,33441,3899,297,30834,541,481,97303
34148,13581,85908,48541,2870,229,27930,1201,383,97304
44994,14754,65299,26791,7741,432,27210,1235,868,97305
34946,13688,83039,41363,3839,667,27476,1626,243,97306
25884,8588,77910,32708,2902,155,18479,610,212,97317
29970,11285,93617,41274,2321,171,26205,487,320,97321
37008,14298,63979,29528,4572,134,30223,573,339,97322
44744,18764,66196,40521,9612,734,35320,4220,556,97330
23028,9944,63119,39167,5552,273,19159,1487,114,97333
23201,8782,75417,37800,2845,221,19847,55,361,97338
11144,3436,76385,29367,1076,62,8088,62,140,97351
32777,12919,60478,30835,3928,178,29090,173,106,97355
13557,4259,64490,28353,2317,129,10682,268,268,97361
9193,3785,90080,44665,384,23,8091,113,114,97370
1658,625,88211,37964,214,0,1511,12,19,97389
6584,2143,108431,42705,184,10,6089,39,28,97392
48214,22848,48256,36610,13131,579,38172,2888,228,97401
52925,22508,53836,30293,9837,1071,41382,967,435,97402
15303,4800,47021,28093,4058,266,12322,812,84,97403
34338,13353,77772,36693,3796,446,28878,848,452,97404
46695,19707,86613,50535,5453,297,40083,1430,88,97405
14767,6268,95674,54037,711,300,12151,634,107,97408
14618,5818,73168,41137,1418,30,12988,40,191,97448
2252,829,98281,43346,351,0,2100,29,40,97455
9632,4079,54254,29686,1331,14,8649,29,164,97457
19064,8322,50372,27914,3375,29,17244,92,246,97470
32182,12621,65112,36008,4108,25,27927,614,233,97471
38105,16420,58621,30008,5998,488,31370,549,404,97477
39268,14435,74334,34964,5021,209,32355,642,466,97478
1798,845,77875,37802,220,8,1419,106,0,97495
7289,3010,56759,27855,903,7,6503,25,52,97496
45900,18464,58722,28950,6642,380,36929,314,544,97501
29271,11170,77810,39356,2669,91,25972,282,255,97502
14539,4609,62678,25007,3876,8,10973,194,80,97503
49426,19991,76246,40790,5203,434,42432,863,336,97504
15693,5919,77608,34509,1652,148,13980,38,75,97524
35742,14972,55214,31657,5033,159,32029,238,195,97526
37051,14522,59763,33466,6113,231,32179,391,272,97527
8544,3557,92644,50538,777,5,7897,0,171,97530
2580,1058,74837,37958,173,0,2348,0,0,97532
4863,2081,47044,29243,597,54,3978,26,21,97535
8641,3704,54672,33667,1166,16,7422,279,46,97540
41577,17536,71927,41743,5070,230,37384,850,114,97701
52420,21181,83598,47109,4503,319,46046,621,399,97702
33279,13717,112405,69858,2027,67,29714,394,129,97703
